stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
node/9215921869,,"Biserica Evanghelică",,45.6421245,25.7564677,Tarlungeni,,0,,,1,,
node/9215921871,,Transformator,,45.6381011,25.7589392,Tarlungeni,,0,,,1,,
node/9215921873,,Transformator,,45.6371617,25.7589039,Tarlungeni,,0,,,1,,
node/9215921875,,"Cap Linie Tărlungeni",,45.634086,25.7585669,Tarlungeni,,0,,,1,,
node/9215921876,,Verii,,45.6483237,25.7724608,Tarlungeni,,0,,,1,,
node/9215921877,,Verii,,45.6487468,25.7713244,Tarlungeni,,0,,,1,,
node/9215921879,,"Pod Zizin",,45.6436779,25.7780387,Tarlungeni,,0,,,1,,
node/9215921881,,"Pod Zizin",,45.6456004,25.778615,Tarlungeni,,0,,,1,,
node/9215921883,,"Pod Zizin",,45.645198,25.7780736,Tarlungeni,,0,,,1,,
node/9215921884,,"Școala Purcăreni",,45.6474497,25.7856531,Tarlungeni,,0,,,1,,
node/9215921886,,"Școala Purcăreni",,45.6473964,25.7865019,Tarlungeni,,0,,,1,,
node/9215921887,,"Cap Linie Purcăreni",,45.6444044,25.7921435,Tarlungeni,,0,,,1,,
node/9215921889,,"Facultativă Cărpiniș",,45.6576719,25.7627359,Tarlungeni,,0,,,1,,
node/9215921891,,"Școala Cărpiniș",,45.6611029,25.7654852,Tarlungeni,,0,,,1,,
node/9215921893,,"Școala Cărpiniș",,45.6608326,25.7650795,Tarlungeni,,0,,,1,,
node/9215921895,,Cărpiniș,,45.6663983,25.7688436,Tarlungeni,,0,,,1,,
node/9215921897,,"Primăria Budila",,45.6724129,25.8044815,Budila,,0,,,1,,
node/9215921898,,"Primăria Budila",,45.6724519,25.8043189,Budila,,0,,,1,,
node/9215921900,,"Școala Budila",,45.6768698,25.8071578,Budila,,0,,,1,,
node/9215921901,,"Școala Budila",,45.6768614,25.8068536,Budila,,0,,,1,,
node/9215921902,,"Cap Linie Budila",,45.6818704,25.811085,Budila,,0,,,1,,
node/9216522091,,"Gara Timișul de Sus",,45.5497176,25.5888028,Predeal,,0,,,1,,
node/9216522092,,"Gara Timișul de Sus",,45.5496347,25.5886845,Predeal,,0,,,1,,
node/9216522094,,"Facultativă Tamina",,45.5378048,25.5882986,Predeal,,0,,,1,,
node/9216522096,,"Biserica Timișul de Sus",,45.5336696,25.5814584,Predeal,,0,,,1,,
node/9216522097,,"Biserica Timișul de Sus",,45.5334576,25.5814687,Predeal,,0,,,1,,
node/9216522098,,"Cămin Spital",,45.5278887,25.5772135,Predeal,,0,,,1,,
node/9216522099,,"Cămin Spital",,45.5277983,25.5769623,Predeal,,0,,,1,,
node/9216522101,,"Cotul Donului",,45.5244425,25.57104,Predeal,,0,,,1,,
node/9216522102,,"Cotul Donului",,45.524306,25.5712918,Predeal,,0,,,1,,
node/9216522104,,"Gara Predeal",,45.5055696,25.5751359,Predeal,,0,,,1,,
node/9216522105,,"Facultativă Liceul Mihail Săulescu",,45.4960489,25.5718973,Predeal,,0,,,1,,
node/9216522107,,"Postul de Control",,45.4873719,25.5660436,Predeal,,0,,,1,,
node/9216522108,,"Postul de Control",,45.4872814,25.5657396,Predeal,,0,,,1,,
node/9216522110,,OMV,,45.4801347,25.5650704,Predeal,,0,,,1,,
node/9216522112,,OMV,,45.4794722,25.5649494,Predeal,,0,,,1,,
node/9216522114,,"Facultativă Predeal",,45.4685334,25.5608399,Predeal,,0,,,1,,
node/9216522116,,"Facultativă Predeal",,45.4672863,25.5606253,Predeal,,0,,,1,,
node/9216527118,,"Cap Linie Predeal",,45.4631412,25.5642984,Predeal,,0,,,1,,
node/9228458196,,"Izvorul Cucu",,45.7360221,25.7794515,Prejmer,,0,,,1,,
node/9245675516,,Ignis,,45.6498194,25.5593711,Brasov,,0,,,1,,
node/9245702218,,Astra,,45.6473339,25.589274,Brasov,,0,,,1,,
node/9267236357,,"Baciului Pensiune",,45.7153525,25.5875466,Brasov,,0,,,1,,
node/9267236358,,Baciului,,45.7190089,25.5968256,Brasov,,0,,,1,,
node/9274823440,,Roman,,45.6327617,25.6322576,Brasov,,0,relation/13319288,,1,,1
node/9274823441,,Roman,,45.6328119,25.6323655,Brasov,,0,relation/13319288,,1,,2
node/9274823442,,Roman,,45.6329062,25.6325543,Brasov,,0,relation/13319288,,1,,4
node/9274823443,,Roman,,45.6329471,25.6326427,Brasov,,0,relation/13319288,,1,,5
node/9274823444,,Roman,,45.632988,25.6327206,Brasov,,0,relation/13319288,,1,,6
node/9274917899,,Triaj,,45.6755206,25.6474401,Brasov,,0,relation/13317881,,1,,1
node/9274917901,,Triaj,,45.6756116,25.6476167,Brasov,,0,relation/13317881,,1,,3
node/9274917902,,Triaj,,45.6756595,25.6477026,Brasov,,0,relation/13317881,,1,,4
node/9274917903,,Triaj,,45.6757124,25.6477835,Brasov,,0,relation/13317881,,1,,5
node/9274917904,,Triaj,,45.6757608,25.6478564,Brasov,,0,relation/13317881,,1,,6
node/9274932345,,Saturn,,45.6344388,25.6354637,Brasov,,0,relation/13321595,,1,,1
node/9274932346,,Saturn,,45.6344746,25.6355256,Brasov,,0,relation/13321595,,1,,2
node/9274932347,,Saturn,,45.6345048,25.635596,Brasov,,0,relation/13321595,,1,,3
node/9274932348,,Saturn,,45.6345323,25.6356562,Brasov,,0,relation/13321595,,1,,4
node/9274932349,,Saturn,,45.6345698,25.6357249,Brasov,,0,relation/13321595,,1,,5
node/9274968661,,"Gara Brașov",,45.6607642,25.6135147,Brasov,,0,relation/13322445,,1,,2
node/9274968662,,"Gara Brașov",,45.660718,25.6135029,Brasov,,0,relation/13322445,,1,,3
node/9275045757,,Rulmentul,,45.6822398,25.6150512,Brasov,,0,relation/13321820,,1,,1
node/9275045758,,Rulmentul,,45.6821763,25.6150259,Brasov,,0,relation/13321820,,1,,2
node/9275045759,,Rulmentul,,45.6821091,25.6149984,Brasov,,0,relation/13321820,,1,,3
node/9275045760,,Rulmentul,,45.6819792,25.6149371,Brasov,,0,relation/13321820,,1,,5
node/9275068609,,"Stadionul Municipal",,45.6599165,25.5698583,Brasov,,0,relation/13321836,,1,,1
node/9275068610,,"Stadionul Municipal",,45.6598824,25.5699105,Brasov,,0,relation/13321836,,1,,2
node/9275068611,,"Stadionul Municipal",,45.6598413,25.5699736,Brasov,,0,relation/13321836,,1,,3
node/9275068612,,"Stadionul Municipal",,45.6597858,25.570036,Brasov,,0,relation/13321836,,1,,4
node/9331332656,,"Primăria Veche",,45.5880219,25.462588,Brasov,,0,,,1,,
node/9331334985,,"Residence (capăt)",,45.696242,25.6393845,Sanpetru,,0,,,1,,
node/9331334987,,"Galaxiei 1",,45.7001889,25.6369005,Sanpetru,,0,,,1,,
node/9331334988,,"Galaxiei 2",,45.6982467,25.6375907,Sanpetru,,0,,,1,,
node/9331334990,,"Galaxiei 1",,45.701212,25.6364494,Sanpetru,,0,,,1,,
node/9334399598,,"Dârste Pod",,45.6130552,25.6607402,Sacele,,0,,,1,,
node/9334399599,,"Dârste Pod",,45.6128336,25.6625258,Sacele,,0,,,1,,
node/9334399602,,Baciu,,45.6126382,25.6690644,Sacele,,0,,,1,,
node/9334399604,,Baciu,,45.6127052,25.6706018,Sacele,,0,,,1,,
node/9334399606,,Turches,,45.6146304,25.676906,Sacele,,0,,,1,,
node/9334399608,,Turches,,45.6147575,25.6769544,Sacele,,0,,,1,,
node/9334399610,,Hotar,,45.618003,25.6851963,Sacele,,0,,,1,,
node/9334399612,,Hotar,,45.6178162,25.6855367,Sacele,,0,,,1,,
node/9334399613,,Cernatu,,45.617372,25.6934324,Sacele,,0,,,1,,
node/9334399614,,Săceleana,,45.618097,25.6995688,Sacele,,0,,,1,,
node/9334399616,,Săceleana,,45.6190266,25.7006022,Sacele,,0,,,1,,
node/9334490417,,Doina,,45.6195517,25.7058415,Sacele,,0,,,1,,
node/9334490419,,Doina,,45.6196599,25.7050193,Sacele,,0,,,1,,
node/9334490420,,Median,,45.6180495,25.7117524,Sacele,,0,,,1,,
node/9334490421,,Median,,45.6176056,25.7122092,Sacele,,0,,,1,,
node/9334490424,,"Garaje Săcele",,45.6088271,25.7317362,Sacele,,0,,,1,,
node/9334490426,,Gârcini,,45.6014185,25.7399707,Brasov,,0,,,1,,
node/9433605245,,"Peco Teliu",,45.7042165,25.84403,Teliu,,0,,,1,,
node/9433605247,,"Peco Teliu",,45.7040341,25.844182,Teliu,,0,,,1,,
node/9433605249,,"Primăria Teliu",,45.6982175,25.8577428,Teliu,,0,,,1,,
node/9433605250,,"Primăria Teliu",,45.6984415,25.8574793,Teliu,,0,,,1,,
node/9433605252,,"Școala Teliu",,45.6894912,25.8879359,Teliu,,0,,,1,,
node/9433605254,,"Școala Teliu",,45.6889627,25.8887554,Teliu,,0,,,1,,
node/9565453078,,"Stadionul Municipal",,45.6596089,25.5703094,Brasov,,0,relation/13321836,,1,,8
node/9710744128,,"Facultativă Fundăturii",,45.6787749,25.5448113,Brasov,,0,,,1,,
node/9710744131,,"Fundăturii cap linie",,45.683067,25.5431803,Brasov,,0,,,1,,
node/9933396271,,Belvedere,,45.6363432,25.564806,Brasov,,0,,,1,,
node/9956425089,,"Facultativă Nicolae Bălcescu",,45.7008879,25.8524928,Teliu,,0,,,1,,
node/9956538786,,Lupu,,45.6926747,25.8746668,Teliu,,0,,,1,,
node/9956538787,,Lupu,,45.6930718,25.8740491,Teliu,,0,,,1,,
node/9956538809,,"Pârâu Bozia",,45.6860599,25.8983904,Teliu,,0,,,1,,
node/9956538811,,"Pârâu Bozia",,45.6862401,25.898271,Teliu,,0,,,1,,
node/9956538823,,Viaduct,,45.6810179,25.9208824,Teliu,,0,,,1,,
node/9956538857,,Viaduct,,45.681158,25.9207113,Teliu,,0,,,1,,
node/9956538859,,"Poiana Florilor",,45.6814013,25.9306902,Teliu,,0,,,1,,
node/9956538861,,"Poiana Florilor",,45.6815419,25.9305546,Teliu,,0,,,1,,
node/9969267235,,Noua,,45.6202777,25.6341293,Brasov,,0,relation/13321605,,1,,2
node/10011185841,,"Facultativă II",,45.623196,25.5630564,Brasov,,0,,,1,,
node/10064979821,,"Ferma 11",,45.7663575,25.586659,Brasov,,0,,,1,,
node/10064979823,,"Ferma 11",,45.7668055,25.58697,Brasov,,0,,,1,,
node/10258912709,,Brândușelor,,45.7658742,25.5290572,Halchiu,,0,,,1,,
node/10258912712,,Brândușelor,,45.765427,25.5295881,Halchiu,,0,,,1,,
node/10300081325,,"Ferma Asfalt",,45.7311794,25.5773754,Halchiu,,0,,,1,,
node/10300081327,,"Ferma Asfalt",,45.7292016,25.5773715,Halchiu,,0,,,1,,
node/10610528741,,"Garaje Săcele",,45.6092666,25.7309079,Sacele,,0,,,1,,
node/10774754860,,"Tudor Arghezi",,45.6657272,25.620462,Brasov,,0,,,1,,
node/10775488000,,"Camil Petrescu",,45.667923,25.6120119,Brasov,,0,,,1,,
node/10964817435,,"Aeroportul Brașov",,45.6940446,25.5174547,Brasov,,0,,,1,,
node/10970282281,,"Stadionul Municipal",,45.6594165,25.5694136,Brasov,,0,relation/13321836,,1,,9
node/11014591991,,Fundăturii,,45.685313,25.541451,Brasov,,0,,,1,,
node/11016370557,,"Nicolae Titulescu",,45.6296806,25.4655851,Cristian,,0,,,1,,
node/11016370559,,"Nicolae Titulescu",,45.6294057,25.4658983,Cristian,,0,,,1,,
node/11016370560,,"Primăria Vulcan",,45.6334761,25.4207142,Cristian,,0,,,1,,
node/11030867200,,Romacril,,45.587568,25.4373758,Rasnov,,0,,,1,,
node/11030879648,,"Complex Comercial",,45.5748484,25.3625071,Zarnesti,,0,,,1,,
node/11030879653,,"CEC Zărnești",,45.559174,25.313579,Zarnesti,,0,,,1,,
node/11133798595,,"Tineretului (Hărman)",,45.7195872,25.6746763,Harman,,0,,,1,,
node/11159652426,,"Muzeu (Hărman)",,45.714085,25.6844971,Harman,,0,,,1,,
node/11178291567,,"Grigore Ureche",,45.6679291,25.5857228,Brasov,,0,,,1,,
node/11186302796,,Facultativă,,45.5769514,25.3961572,Zarnesti,,0,,,1,,
node/11186302799,,Facultativă,,45.5768861,25.3967393,Zarnesti,,0,,,1,,
node/11240465558,,"Cartierul Florilor",,45.6366886,25.4327596,Cristian,,0,,,1,,
